time,lat,lon,head,fix,route,stop,next,code,dev,fer
2023-11-01 08:24:21,64.140128333,-21.891850000,268.02,2,5,90000048,90000049,6,0207,5-A
2023-11-01 09:07:39,64.101748333,-21.764366667,30.36,2,5,90000338,90000323,6,0207,5-A
2023-11-01 08:24:32,64.140128333,-21.891850000,268.02,2,5,90000048,90000049,6,0207,5-A
2023-11-01 08:43:23,64.142985000,-21.907616667,109.24,2,5,90000295,90000030,2,0207,5-A
2023-11-01 08:43:34,64.143013333,-21.907616667,109.24,2,5,90000295,90000030,6,0207,5-A
2023-11-01 09:07:50,64.102068333,-21.763666667,21.88,2,5,90000338,90000323,6,0207,5-A
2023-11-01 08:43:45,64.142738333,-21.906350000,109.80,2,5,90000030,90000031,7,0207,5-A
2023-11-01 08:24:41,64.140128333,-21.891866667,268.02,2,5,90000048,90000049,6,0207,5-A
2023-11-01 09:08:01,64.102501667,-21.765833333,294.71,2,5,90000338,90000323,6,0207,5-A
2023-11-01 08:24:52,64.140128333,-21.891866667,268.02,2,5,90000048,90000049,6,0207,5-A
2023-11-01 08:43:53,64.142745000,-21.906316667,109.80,2,5,90000030,90000031,6,0207,5-A
2023-11-01 09:08:12,64.102941667,-21.767650000,309.53,2,5,90000338,90000323,6,0207,5-A
2023-11-01 08:44:04,64.142541667,-21.904983333,113.57,2,5,90000030,90000031,6,0207,5-A
2023-11-01 08:25:03,64.140130000,-21.891916667,269.00,2,5,90000048,90000049,3,0207,5-A
2023-11-01 08:25:11,64.140205000,-21.893133333,284.72,2,5,90000048,90000049,6,0207,5-A
2023-11-01 09:08:20,64.103698333,-21.769766667,295.94,2,5,90000338,90000323,6,0207,5-A
2023-11-01 08:25:23,64.140553333,-21.895350000,290.90,2,5,90000048,90000049,6,0207,5-A
2023-11-01 08:44:14,64.142016667,-21.902550000,114.90,2,5,90000030,90000031,6,0207,5-A
2023-11-01 09:08:31,64.103931667,-21.772800000,264.57,2,5,90000338,90000323,6,0207,5-A
2023-11-01 08:44:25,64.141481667,-21.899983333,115.52,2,5,90000030,90000031,6,0207,5-A
2023-11-01 08:25:34,64.140776667,-21.896566667,293.50,2,5,90000048,90000049,2,0207,5-A
2023-11-01 09:08:42,64.102205000,-21.777783333,203.09,2,5,90000338,90000323,6,0207,5-A
2023-11-01 08:25:45,64.140783333,-21.896666667,302.24,2,5,90000048,90000049,6,0207,5-A
2023-11-01 08:44:36,64.140690000,-21.896616667,116.17,2,5,90000031,90000032,7,0207,5-A
2023-11-01 09:08:53,64.101143333,-21.778300000,183.42,2,5,90000338,90000323,6,0207,5-A
2023-11-01 08:44:47,64.140676667,-21.896616667,116.17,2,5,90000031,90000032,6,0207,5-A
2023-11-01 08:25:53,64.141133333,-21.898016667,296.92,2,5,90000049,90000050,7,0207,5-A
2023-11-01 08:44:58,64.140340000,-21.894783333,112.87,2,5,90000031,90000032,6,0207,5-A
2023-11-01 09:09:01,64.100846667,-21.779050000,299.78,2,5,90000338,90000323,6,0207,5-A
2023-11-01 08:26:05,64.141131667,-21.898116667,282.55,2,5,90000049,90000050,3,0207,5-A
2023-11-01 09:09:12,64.101115000,-21.780000000,294.88,2,5,90000338,90000323,2,0207,5-A
2023-11-01 08:26:16,64.141338333,-21.899266667,294.83,2,5,90000049,90000050,6,0207,5-A
2023-11-01 08:45:06,64.140186667,-21.893716667,98.73,2,5,90000031,90000032,2,0207,5-A
2023-11-01 08:45:17,64.140183333,-21.893666667,98.73,2,5,90000031,90000032,6,0207,5-A
2023-11-01 09:09:24,64.101121667,-21.780016667,294.88,2,5,90000338,90000323,6,0207,5-A
2023-11-01 08:45:28,64.140183333,-21.893666667,98.73,2,5,90000031,90000032,6,0207,5-A
2023-11-01 08:26:24,64.141770000,-21.901350000,296.30,2,5,90000049,90000050,6,0207,5-A
2023-11-01 08:26:35,64.142045000,-21.902483333,299.45,2,5,90000049,90000050,2,0207,5-A
2023-11-01 09:09:35,64.101123333,-21.780016667,294.88,2,5,90000338,90000323,6,0207,5-A
2023-11-01 08:26:47,64.142053333,-21.902533333,299.45,2,5,90000049,90000050,6,0207,5-A
2023-11-01 08:45:39,64.140185000,-21.893683333,98.73,2,5,90000031,90000032,6,0207,5-A
2023-11-01 09:09:43,64.101145000,-21.780083333,306.42,2,5,90000338,90000323,3,0207,5-A
2023-11-01 08:45:48,64.140181667,-21.893666667,98.73,2,5,90000031,90000032,6,0207,5-A
2023-11-01 08:26:55,64.142053333,-21.902533333,299.45,2,5,90000049,90000050,6,0207,5-A
2023-11-01 09:09:54,64.101461667,-21.781250000,300.76,2,5,90000338,90000323,6,0207,5-A
2023-11-01 08:27:06,64.142055000,-21.902533333,299.45,2,5,90000049,90000050,6,0207,5-A
2023-11-01 08:45:59,64.140171667,-21.893616667,109.25,2,5,90000031,90000032,3,0207,5-A
2023-11-01 09:10:05,64.102650000,-21.783883333,19.04,2,5,90000338,90000323,6,0207,5-A
2023-11-01 08:46:09,64.140116667,-21.889983333,80.40,2,5,90000031,90000032,6,0207,5-A
2023-11-01 08:27:17,64.142066667,-21.902600000,296.99,2,5,90000049,90000050,3,0207,5-A
2023-11-01 09:10:16,64.103538333,-21.783333333,356.75,2,5,90000537,90000408,7,0207,5-A
2023-11-01 08:27:28,64.142510000,-21.904566667,295.03,2,5,90000049,90000050,6,0207,5-A
2023-11-01 08:46:20,64.140183333,-21.888066667,90.98,2,5,90000032,90000033,7,0207,5-A
2023-11-01 09:10:24,64.103601667,-21.783366667,358.57,2,5,90000537,90000408,3,0207,5-A
2023-11-01 08:46:30,64.140181667,-21.888033333,82.74,2,5,90000032,90000033,3,0207,5-A
2023-11-01 08:27:37,64.142585000,-21.905116667,288.71,2,5,90000049,90000050,6,0207,5-A
2023-11-01 08:46:39,64.140181667,-21.888033333,82.74,2,5,90000032,90000033,3,0207,5-A
2023-11-01 09:10:35,64.104288333,-21.783083333,18.15,2,5,90000537,90000408,6,0207,5-A
2023-11-01 08:46:50,64.140118333,-21.883833333,101.63,2,5,90000032,90000033,6,0207,5-A
2023-11-01 08:27:48,64.142695000,-21.905950000,291.64,2,5,90000049,90000050,6,0207,5-A
2023-11-01 09:10:46,64.104876667,-21.782883333,303.02,2,5,90000408,90000409,6,0207,5-A
2023-11-01 08:27:59,64.142896667,-21.907066667,291.81,2,5,90000050,90000295,7,0207,5-A
2023-11-01 08:28:10,64.142898333,-21.907100000,291.81,2,5,90000050,90000295,6,0207,5-A
2023-11-01 08:28:18,64.142908333,-21.907183333,283.80,2,5,90000050,90000295,3,0207,5-A
2023-11-01 08:47:01,64.139676667,-21.881416667,121.38,2,5,90000032,90000033,6,0207,5-A
2023-11-01 08:47:12,64.138938333,-21.879333333,132.39,2,5,90000032,90000033,6,0207,5-A
2023-11-01 09:10:57,64.105053333,-21.784116667,286.30,2,5,90000408,90000409,6,0207,5-A
2023-11-01 08:47:20,64.138110000,-21.877650000,143.14,2,5,90000033,90000034,6,0207,5-A
2023-11-01 08:28:30,64.143113333,-21.908700000,281.68,2,5,90000050,90000295,6,0207,5-A
2023-11-01 09:11:06,64.105203333,-21.785350000,285.79,2,5,90000408,90000409,6,0207,5-A
2023-11-01 08:28:41,64.143016667,-21.912050000,270.21,2,5,90000295,90000831,6,0207,5-A
2023-11-01 08:47:31,64.138081667,-21.877633333,129.53,2,5,90000033,90000034,3,0207,5-A
2023-11-01 09:11:17,64.105590000,-21.786733333,332.02,2,5,90000409,90000410,7,0207,5-A
2023-11-01 08:47:42,64.137533333,-21.876566667,141.58,2,5,90000033,90000034,6,0207,5-A
2023-11-01 08:28:49,64.143033333,-21.913366667,264.84,2,5,90000295,90000831,7,0207,5-A
2023-11-01 09:11:28,64.105606667,-21.786750000,333.12,2,5,90000409,90000410,3,0207,5-A
2023-11-01 08:29:00,64.143095000,-21.914716667,309.92,2,5,90000295,90000831,6,0207,5-A
2023-11-01 08:47:53,64.136660000,-21.875016667,142.09,2,5,90000033,90000034,6,0207,5-A
2023-11-01 09:11:39,64.106498333,-21.788300000,336.82,2,5,90000409,90000410,6,0207,5-A
2023-11-01 08:48:03,64.135440000,-21.872866667,142.63,2,5,90000034,90000042,6,0207,5-A
2023-11-01 08:48:14,64.135440000,-21.872866667,142.63,2,5,90000034,90000042,6,0207,5-A
2023-11-01 08:29:11,64.143471667,-21.914516667,14.55,2,5,90000295,90000831,7,0207,5-A
2023-11-01 09:11:47,64.107161667,-21.788900000,352.82,2,5,90000409,90000410,6,0207,5-A
2023-11-01 08:29:22,64.143476667,-21.914433333,14.55,2,5,90000295,90000831,6,0207,5-A
2023-11-01 08:48:23,64.135440000,-21.872866667,142.63,2,5,90000034,90000042,6,0207,5-A
2023-11-01 09:11:58,64.108003333,-21.788383333,19.17,2,5,90000410,90000411,6,0207,5-A
2023-11-01 08:48:34,64.135440000,-21.872866667,142.63,2,5,90000034,90000042,6,0207,5-A
2023-11-01 08:29:31,64.143476667,-21.914433333,14.55,2,5,90000295,90000831,6,0207,5-A
2023-11-01 09:12:09,64.108111667,-21.788266667,14.19,2,5,90000410,90000411,6,0207,5-A
2023-11-01 08:29:42,64.143705000,-21.915333333,308.66,2,5,90000295,90000831,7,0207,5-A
2023-11-01 08:48:45,64.132091667,-21.867150000,142.94,2,5,90000042,90000038,6,0207,5-A
2023-11-01 09:12:20,64.108121667,-21.788266667,16.72,2,5,90000410,90000411,3,0207,5-A
2023-11-01 08:48:55,64.130550000,-21.863600000,126.05,2,5,90000042,90000038,6,0207,5-A
2023-11-01 08:29:52,64.143738333,-21.915366667,308.66,2,5,90000295,90000831,6,0207,5-A
2023-11-01 09:12:28,64.108621667,-21.787883333,19.77,2,5,90000410,90000411,6,0207,5-A
2023-11-01 08:30:04,64.143740000,-21.915366667,308.66,2,5,90000295,90000831,6,0207,5-A
2023-11-01 08:49:05,64.130026667,-21.863150000,184.79,2,5,90000042,90000038,6,0207,5-A
2023-11-01 08:30:12,64.143740000,-21.915366667,308.66,2,5,90000295,90000831,6,0207,5-A
2023-11-01 09:12:39,64.109685000,-21.787083333,17.47,2,5,90000411,90000412,6,0207,5-A
2023-11-01 08:30:23,64.143766667,-21.915533333,303.25,2,5,90000295,90000831,3,0207,5-A
2023-11-01 08:49:16,64.129528333,-21.863500000,191.05,2,5,90000038,90000396,6,0207,5-A
2023-11-01 09:12:50,64.109685000,-21.787083333,17.47,2,5,90000411,90000412,6,0207,5-A
2023-11-01 08:49:25,64.129493333,-21.863516667,198.19,2,5,90000038,90000396,6,0207,5-A
2023-11-01 08:30:34,64.143508333,-21.916133333,205.99,2,5,90000295,90000831,7,0207,5-A
2023-11-01 09:13:01,64.109685000,-21.787083333,17.47,2,5,90000411,90000412,6,0207,5-A
2023-11-01 08:30:45,64.143351667,-21.916216667,205.58,2,5,90000295,90000831,3,0207,5-A
2023-11-01 08:49:36,64.128703333,-21.863450000,178.69,2,5,90000038,90000396,6,0207,5-A
2023-11-01 09:13:12,64.109685000,-21.787083333,17.47,2,5,90000411,90000412,6,0207,5-A
2023-11-01 08:49:46,64.127726667,-21.863333333,176.01,2,5,90000038,90000396,6,0207,5-A
2023-11-01 08:30:54,64.143015000,-21.916583333,204.78,2,5,90000295,90000831,6,0207,5-A
2023-11-01 09:13:21,64.109685000,-21.787083333,17.47,2,5,90000411,90000412,6,0207,5-A
2023-11-01 08:31:05,64.142663333,-21.916966667,205.11,2,5,90000295,90000831,3,0207,5-A
2023-11-01 08:49:57,64.126823333,-21.863700000,237.05,2,5,90000038,90000396,6,0207,5-A
2023-11-01 08:50:06,64.127073333,-21.865400000,341.53,2,5,90000038,90000396,6,0207,5-A
2023-11-01 09:13:42,64.113433333,-21.790300000,287.68,2,5,90000315,90000305,6,0207,5-A
2023-11-01 08:50:17,64.127065000,-21.861600000,111.53,2,5,90000038,90000396,6,0207,5-A
2023-11-01 08:31:15,64.142338333,-21.917316667,204.88,2,5,90000295,90000831,6,0207,5-A
2023-11-01 08:31:26,64.141668333,-21.918066667,208.75,2,5,90000295,90000831,2,0207,5-A
2023-11-01 09:13:53,64.113920000,-21.790916667,19.71,2,5,90000315,90000305,6,0207,5-A
2023-11-01 08:31:37,64.141650000,-21.918066667,208.75,2,5,90000295,90000831,6,0207,5-A
2023-11-01 08:50:28,64.126260000,-21.856983333,110.86,2,5,90000396,90000018,6,0207,5-A
2023-11-01 08:50:37,64.125680000,-21.853150000,110.28,2,5,90000396,90000018,6,0207,5-A
2023-11-01 09:14:02,64.114445000,-21.790483333,15.51,2,5,90000305,90000316,7,0207,5-A
2023-11-01 08:50:48,64.125111667,-21.849550000,109.49,2,5,90000396,90000018,6,0207,5-A
2023-11-01 08:31:45,64.141631667,-21.918083333,208.75,2,5,90000295,90000831,6,0207,5-A
2023-11-01 09:14:13,64.114471667,-21.790466667,27.81,2,5,90000305,90000316,3,0207,5-A
2023-11-01 08:31:57,64.141498333,-21.918233333,202.89,2,5,90000295,90000831,6,0207,5-A
2023-11-01 08:50:59,64.125111667,-21.849550000,109.49,2,5,90000396,90000018,6,0207,5-A
2023-11-01 09:14:24,64.115041667,-21.790016667,20.73,2,5,90000305,90000316,6,0207,5-A
2023-11-01 08:51:10,64.125111667,-21.849550000,109.49,2,5,90000396,90000018,6,0207,5-A
2023-11-01 08:32:08,64.140075000,-21.919866667,210.37,2,5,90000295,90000831,6,0207,5-A
2023-11-01 09:14:35,64.115475000,-21.791850000,292.07,2,5,90000316,90000317,7,0207,5-A
2023-11-01 08:32:16,64.139880000,-21.920100000,188.64,2,5,90000295,90000831,2,0207,5-A
2023-11-01 08:51:19,64.125111667,-21.849550000,109.49,2,5,90000396,90000018,6,0207,5-A
2023-11-01 09:14:43,64.115490000,-21.791883333,288.71,2,5,90000316,90000317,3,0207,5-A
2023-11-01 08:51:30,64.125111667,-21.849550000,109.49,2,5,90000396,90000018,6,0207,5-A
2023-11-01 08:32:27,64.139873333,-21.920116667,188.64,2,5,90000295,90000831,6,0207,5-A
2023-11-01 09:14:54,64.115723333,-21.793600000,288.60,2,5,90000316,90000317,6,0207,5-A
2023-11-01 08:32:38,64.139848333,-21.920133333,203.35,2,5,90000295,90000831,3,0207,5-A
2023-11-01 09:15:05,64.115961667,-21.795183333,288.35,2,5,90000316,90000317,6,0207,5-A
2023-11-01 08:32:49,64.139198333,-21.921116667,287.61,2,5,90000295,90000831,6,0207,5-A
2023-11-01 08:51:51,64.123848333,-21.821483333,86.13,2,5,90000018,90000398,7,0207,5-A
2023-11-01 09:15:16,64.116170000,-21.796733333,276.09,2,5,90000317,90000318,7,0207,5-A
2023-11-01 08:52:02,64.123848333,-21.821516667,86.13,2,5,90000018,90000398,6,0207,5-A
2023-11-01 08:32:58,64.139603333,-21.921816667,325.57,2,5,90000295,90000831,6,0207,5-A
2023-11-01 09:15:24,64.116176667,-21.796750000,276.09,2,5,90000317,90000318,6,0207,5-A
2023-11-01 08:33:09,64.140063333,-21.922450000,329.05,2,5,90000295,90000831,6,0207,5-A
2023-11-01 08:52:11,64.123848333,-21.821533333,86.13,2,5,90000018,90000398,6,0207,5-A
2023-11-01 09:15:35,64.116181667,-21.796800000,290.01,2,5,90000317,90000318,3,0207,5-A
2023-11-01 08:52:22,64.123848333,-21.821550000,86.13,2,5,90000018,90000398,6,0207,5-A
2023-11-01 08:33:20,64.140628333,-21.923250000,330.10,2,5,90000831,90000832,6,0207,5-A
2023-11-01 09:15:46,64.116411667,-21.798350000,287.54,2,5,90000317,90000318,6,0207,5-A
2023-11-01 08:33:30,64.140828333,-21.923466667,331.92,2,5,90000831,90000832,7,0207,5-A
2023-11-01 08:33:39,64.140831667,-21.923450000,331.92,2,5,90000831,90000832,6,0207,5-A
2023-11-01 08:33:50,64.140888333,-21.923600000,302.30,2,5,90000831,90000832,3,0207,5-A
2023-11-01 08:52:33,64.123853333,-21.821466667,85.32,2,5,90000018,90000398,3,0207,5-A
2023-11-01 08:52:41,64.123911667,-21.820283333,83.40,2,5,90000018,90000398,6,0207,5-A
2023-11-01 08:52:51,64.123960000,-21.817916667,88.70,2,5,90000018,90000398,6,0207,5-A
2023-11-01 09:15:57,64.116588333,-21.799600000,288.15,2,5,90000317,90000318,6,0207,5-A
2023-11-01 08:53:02,64.123801667,-21.812833333,96.55,2,5,90000018,90000398,6,0207,5-A
2023-11-01 08:34:00,64.140693333,-21.924666667,242.26,2,5,90000831,90000832,6,0207,5-A
2023-11-01 09:16:08,64.116920000,-21.801766667,275.30,2,5,90000318,90000319,7,0207,5-A
2023-11-01 08:34:11,64.140618333,-21.925050000,238.95,2,5,90000831,90000832,3,0207,5-A
2023-11-01 08:53:14,64.123393333,-21.811716667,169.69,2,5,90000018,90000398,6,0207,5-A
2023-11-01 09:16:16,64.116928333,-21.801750000,275.30,2,5,90000318,90000319,6,0207,5-A
2023-11-01 08:53:25,64.121496667,-21.811900000,189.64,2,5,90000018,90000398,6,0207,5-A
2023-11-01 08:34:23,64.140410000,-21.925800000,239.71,2,5,90000831,90000832,6,0207,5-A
2023-11-01 09:16:27,64.116933333,-21.801800000,284.00,2,5,90000318,90000319,3,0207,5-A
2023-11-01 08:34:33,64.140093333,-21.926983333,237.80,2,5,90000831,90000832,6,0207,5-A
2023-11-01 08:53:33,64.121263333,-21.812016667,182.44,2,5,90000018,90000398,2,0207,5-A
2023-11-01 09:16:38,64.117091667,-21.802866667,290.78,2,5,90000318,90000319,6,0207,5-A
2023-11-01 08:53:44,64.121280000,-21.812050000,182.44,2,5,90000018,90000398,6,0207,5-A
2023-11-01 08:34:43,64.139405000,-21.929366667,229.42,2,5,90000832,90000835,6,0207,5-A
2023-11-01 09:40:38,64.138176667,-21.935766667,98.05,2,5,90000835,90000834,4,0207,5-A
2023-11-01 09:16:49,64.117361667,-21.804983333,287.76,2,5,90000318,90000319,6,0207,5-A
2023-11-01 09:40:49,64.138176667,-21.935766667,98.05,2,5,90000835,90000834,4,0207,5-A
2023-11-01 08:53:55,64.121281667,-21.812050000,182.44,2,5,90000018,90000398,6,0207,5-A
2023-11-01 09:16:57,64.117673333,-21.807066667,289.98,2,5,90000318,90000319,6,0207,5-A
2023-11-01 08:54:06,64.121278333,-21.812050000,182.44,2,5,90000018,90000398,6,0207,5-A
2023-11-01 09:41:00,64.138176667,-21.935766667,98.05,2,5,90000835,90000834,4,0207,5-A
2023-11-01 09:17:08,64.117868333,-21.808550000,287.84,2,5,90000319,90000320,7,0207,5-A
2023-11-01 09:41:12,64.138176667,-21.935766667,98.05,2,5,90000835,90000834,4,0207,5-A
2023-11-01 08:54:16,64.121255000,-21.812050000,190.80,2,5,90000018,90000398,3,0207,5-A
2023-11-01 09:17:19,64.118075000,-21.809350000,350.80,2,5,90000319,90000320,6,0207,5-A
2023-11-01 08:54:27,64.120956667,-21.811500000,108.96,2,5,90000018,90000398,6,0207,5-A
2023-11-01 09:41:20,64.138176667,-21.935766667,98.05,2,5,90000835,90000834,4,0207,5-A
2023-11-01 09:17:30,64.118736667,-21.808816667,19.55,2,5,90000319,90000320,6,0207,5-A
2023-11-01 09:41:31,64.138176667,-21.935766667,98.05,2,5,90000835,90000834,4,0207,5-A
2023-11-01 09:41:42,64.138175000,-21.935783333,98.05,2,5,90000835,90000834,6,0207,5-A
2023-11-01 08:54:35,64.120698333,-21.809850000,111.18,2,5,90000018,90000398,6,0207,5-A
2023-11-01 09:17:41,64.119686667,-21.808100000,17.52,2,5,90000320,90000154,6,0207,5-A
2023-11-01 08:54:46,64.119865000,-21.807983333,195.82,2,5,90000398,90000399,6,0207,5-A
2023-11-01 09:41:53,64.138161667,-21.935700000,107.57,2,5,90000835,90000834,3,0207,5-A
2023-11-01 09:17:49,64.119858333,-21.807933333,12.53,2,5,90000320,90000154,7,0207,5-A
2023-11-01 09:42:02,64.137985000,-21.934466667,95.28,2,5,90000835,90000834,6,0207,5-A
2023-11-01 08:54:57,64.119781667,-21.808066667,209.67,2,5,90000398,90000399,6,0207,5-A
2023-11-01 09:18:00,64.119916667,-21.807916667,19.69,2,5,90000320,90000154,3,0207,5-A
2023-11-01 08:55:08,64.119155000,-21.808616667,199.46,2,5,90000398,90000399,6,0207,5-A
2023-11-01 09:42:13,64.138271667,-21.932816667,108.12,2,5,90000834,90000829,6,0207,5-A
2023-11-01 09:42:24,64.138456667,-21.931350000,333.00,2,5,90000834,90000829,6,0207,5-A
2023-11-01 08:55:16,64.118175000,-21.809333333,195.52,2,5,90000398,90000399,6,0207,5-A
2023-11-01 09:18:11,64.120226667,-21.807633333,25.07,2,5,90000320,90000154,7,0207,5-A
2023-11-01 08:55:27,64.117935000,-21.808583333,107.86,2,5,90000399,90000400,6,0207,5-A
2023-11-01 09:42:32,64.138905000,-21.930766667,46.33,2,5,90000834,90000829,6,0207,5-A
2023-11-01 09:18:22,64.120223333,-21.807583333,25.07,2,5,90000320,90000154,6,0207,5-A
2023-11-01 09:42:43,64.139726667,-21.928266667,54.17,2,5,90000829,90000830,7,0207,5-A
2023-11-01 08:55:39,64.117725000,-21.807133333,106.88,2,5,90000399,90000400,6,0207,5-A
2023-11-01 09:18:31,64.120275000,-21.807566667,2.38,2,5,90000320,90000154,3,0207,5-A
2023-11-01 08:55:50,64.117310000,-21.804200000,107.07,2,5,90000399,90000400,6,0207,5-A
2023-11-01 09:42:54,64.139718333,-21.928266667,54.17,2,5,90000829,90000830,6,0207,5-A
2023-11-01 09:43:05,64.140018333,-21.927166667,58.45,2,5,90000829,90000830,6,0207,5-A
2023-11-01 09:18:41,64.120618333,-21.808750000,289.72,2,5,90000154,90000019,6,0207,5-A
2023-11-01 08:55:58,64.117111667,-21.802850000,106.41,2,5,90000399,90000400,6,0207,5-A
2023-11-01 09:43:14,64.140121667,-21.926750000,59.45,2,5,90000829,90000830,2,0207,5-A
2023-11-01 09:18:52,64.120885000,-21.810350000,290.98,2,5,90000154,90000019,6,0207,5-A
2023-11-01 09:43:25,64.140135000,-21.926683333,58.41,2,5,90000829,90000830,3,0207,5-A
2023-11-01 08:56:09,64.116948333,-21.801766667,108.52,2,5,90000400,90000401,6,0207,5-A
2023-11-01 09:19:29,64.121138333,-21.811733333,322.01,2,5,90000154,90000019,6,0207,5-A
2023-11-01 08:56:20,64.116771667,-21.800583333,109.01,2,5,90000400,90000401,6,0207,5-A
2023-11-01 09:43:36,64.140528333,-21.925300000,56.83,2,5,90000829,90000830,6,0207,5-A
2023-11-01 09:43:47,64.140761667,-21.924450000,59.28,2,5,90000829,90000830,6,0207,5-A
2023-11-01 09:20:25,64.124196667,-21.821966667,273.76,2,5,90000019,90000414,6,0207,5-A
2023-11-01 08:56:31,64.116771667,-21.800583333,109.01,2,5,90000400,90000401,6,0207,5-A
2023-11-01 09:43:55,64.140910000,-21.923866667,59.75,2,5,90000830,90000295,6,0207,5-A
2023-11-01 09:20:36,64.124196667,-21.821950000,273.76,2,5,90000019,90000414,6,0207,5-A
2023-11-01 09:44:06,64.141060000,-21.923250000,54.94,2,5,90000830,90000295,7,0207,5-A
2023-11-01 08:56:42,64.116771667,-21.800583333,109.01,2,5,90000400,90000401,6,0207,5-A
2023-11-01 09:20:47,64.124196667,-21.821950000,273.76,2,5,90000019,90000414,6,0207,5-A
2023-11-01 08:56:50,64.116771667,-21.800583333,109.01,2,5,90000400,90000401,6,0207,5-A
2023-11-01 09:44:17,64.141056667,-21.923266667,54.94,2,5,90000830,90000295,6,0207,5-A
2023-11-01 09:20:55,64.124196667,-21.821950000,273.76,2,5,90000019,90000414,6,0207,5-A
2023-11-01 09:44:28,64.141081667,-21.923183333,55.44,2,5,90000830,90000295,3,0207,5-A
2023-11-01 09:44:37,64.141413333,-21.921883333,56.03,2,5,90000830,90000295,6,0207,5-A
2023-11-01 08:57:01,64.116196667,-21.796266667,105.67,2,5,90000401,90000402,6,0207,5-A
2023-11-01 08:57:12,64.116021667,-21.795366667,108.79,2,5,90000401,90000402,6,0207,5-A
2023-11-01 09:21:06,64.124196667,-21.821950000,273.76,2,5,90000019,90000414,6,0207,5-A
2023-11-01 08:57:23,64.115825000,-21.794233333,108.99,2,5,90000401,90000402,6,0207,5-A
2023-11-01 09:44:48,64.141873333,-21.920983333,28.35,2,5,90000830,90000295,6,0207,5-A
2023-11-01 09:21:17,64.124195000,-21.821933333,273.76,2,5,90000019,90000414,6,0207,5-A
2023-11-01 09:44:59,64.141990000,-21.920216667,113.85,2,5,90000830,90000295,6,0207,5-A
2023-11-01 08:57:31,64.115701667,-21.793316667,110.74,2,5,90000401,90000402,6,0207,5-A
2023-11-01 09:21:28,64.124196667,-21.821933333,273.76,2,5,90000019,90000414,6,0207,5-A
2023-11-01 08:57:43,64.115380000,-21.791316667,107.36,2,5,90000402,90000304,7,0207,5-A
2023-11-01 08:57:53,64.115371667,-21.791300000,107.27,2,5,90000402,90000304,3,0207,5-A
2023-11-01 09:45:10,64.141645000,-21.917916667,31.92,2,5,90000830,90000295,6,0207,5-A
2023-11-01 09:45:18,64.141645000,-21.917916667,31.92,2,5,90000830,90000295,6,0207,5-A
2023-11-01 09:45:29,64.142470000,-21.917133333,9.80,2,5,90000830,90000295,2,0207,5-A
2023-11-01 09:21:36,64.124196667,-21.821933333,270.28,2,5,90000019,90000414,6,0207,5-A
2023-11-01 09:45:40,64.142493333,-21.917116667,28.16,2,5,90000830,90000295,3,0207,5-A
2023-11-01 08:58:04,64.115243333,-21.790183333,111.10,2,5,90000402,90000304,6,0207,5-A
2023-11-01 09:21:47,64.124156667,-21.822700000,262.64,2,5,90000019,90000414,6,0207,5-A
2023-11-01 08:58:14,64.114220000,-21.790650000,197.10,2,5,90000304,90000403,6,0207,5-A
2023-11-01 09:45:51,64.142866667,-21.916700000,25.68,2,5,90000295,90000030,7,0207,5-A
2023-11-01 09:46:00,64.142916667,-21.916666667,30.06,2,5,90000295,90000030,3,0207,5-A
2023-11-01 09:21:58,64.124085000,-21.824200000,265.85,2,5,90000019,90000414,6,0207,5-A
2023-11-01 09:46:11,64.143798333,-21.915733333,22.73,2,5,90000295,90000030,6,0207,5-A
2023-11-01 08:58:23,64.113488333,-21.790883333,131.78,2,5,90000304,90000403,6,0207,5-A
2023-11-01 08:58:34,64.113273333,-21.789366667,108.18,2,5,90000304,90000403,6,0207,5-A
2023-11-01 09:22:09,64.124038333,-21.826733333,268.49,2,5,90000019,90000414,6,0207,5-A
2023-11-01 09:46:22,64.143740000,-21.914716667,114.74,2,5,90000295,90000030,6,0207,5-A
2023-11-01 09:22:20,64.123991667,-21.830016667,268.86,2,5,90000019,90000414,6,0207,5-A
2023-11-01 09:46:30,64.143363333,-21.913783333,144.86,2,5,90000295,90000030,7,0207,5-A
2023-11-01 09:46:41,64.143363333,-21.913783333,144.86,2,5,90000295,90000030,7,0207,5-A
2023-11-01 08:58:45,64.113038333,-21.787716667,107.22,2,5,90000403,90000404,6,0207,5-A
2023-11-01 08:58:56,64.112730000,-21.784866667,176.16,2,5,90000403,90000404,6,0207,5-A
2023-11-01 09:22:28,64.123971667,-21.833416667,270.80,2,5,90000019,90000414,6,0207,5-A
2023-11-01 08:59:06,64.112171667,-21.785233333,199.02,2,5,90000403,90000404,6,0207,5-A
2023-11-01 09:46:52,64.143363333,-21.913783333,144.86,2,5,90000295,90000030,7,0207,5-A
2023-11-01 09:22:39,64.124276667,-21.840916667,279.44,2,5,90000019,90000414,6,0207,5-A
2023-11-01 09:47:03,64.143363333,-21.913783333,144.86,2,5,90000295,90000030,7,0207,5-A
2023-11-01 08:59:17,64.111316667,-21.785916667,198.12,2,5,90000404,90000405,6,0207,5-A
2023-11-01 09:22:50,64.124565000,-21.844250000,283.69,2,5,90000019,90000414,6,0207,5-A
2023-11-01 08:59:25,64.109561667,-21.787250000,198.67,2,5,90000405,90000406,6,0207,5-A
