service_id,date,exception_type
20220904_MTWTF--_28,20231206,1
20220905_MTWTF--_29,20231206,1
20220905_MTWTF--_38,20231206,1
20220926_M-W-F--_36,20231206,1
20230820_MTWTF--_42,20231206,1
20230821_MTWTF--_48,20231206,1
20230821_MTWTF--_49,20231206,1
20230823_MTWTF--_72,20231206,1
20231105_MTWTF--_81,20231206,1
20220522_MTWTF--_1,20231207,1
20220522_MTWTF--_2,20231207,1
20220522_MTWTF--_3,20231207,1
20220904_---T---_9,20231207,1
20220904_--WT---_10,20231207,1
20220904_MT-TF--_13,20231207,1
20220904_MTWT---_15,20231207,1
20220904_MTWTF--_16,20231207,1
20220904_MTWTF--_20,20231207,1
20220904_MTWTF--_28,20231207,1
20220905_MTWTF--_29,20231207,1
20220905_MTWTF--_38,20231207,1
20220926_---T---_35,20231207,1
20230820_MTWTF--_42,20231207,1
20230821_MTWTF--_48,20231207,1
20230821_MTWTF--_49,20231207,1
20230823_MTWTF--_72,20231207,1
20231105_MTWTF--_81,20231207,1
20220522_MTWTF--_1,20231208,1
20220522_MTWTF--_2,20231208,1
20220522_MTWTF--_3,20231208,1
20220904_----F--_8,20231208,1
20220904_M-W-F--_11,20231208,1
20220904_MT--F--_12,20231208,1
20220904_MT-TF--_13,20231208,1
20220904_MTW-F--_14,20231208,1
20220904_MTWTF--_16,20231208,1
20220904_MTWTF--_20,20231208,1
20220904_MTWTF--_28,20231208,1
20220905_MTWTF--_29,20231208,1
20220905_MTWTF--_38,20231208,1
20220926_M-W-F--_36,20231208,1
20230820_----F--_41,20231208,1
20230820_MTWTF--_42,20231208,1
20230821_MTWTF--_48,20231208,1
20230821_MTWTF--_49,20231208,1
20230823_MTWTF--_72,20231208,1
20230831_----F--_74,20231208,1
20230928_----F--_79,20231208,1
20231105_MTWTF--_81,20231208,1
20220522_-----S-_5,20231209,1
20220904_-----S-_18,20231209,1
20220904_-----S-_27,20231209,1
20220904_-----S-_7,20231209,1
20230820_-----S-_40,20231209,1
20230820_-----S-_44,20231209,1
20230821_-----S-_50,20231209,1
20230928_-----S-_78,20231209,1
20220522_------S_4,20231210,1
20220904_------S_17,20231210,1
20220904_------S_19,20231210,1
20220926_------S_34,20231210,1
20230820_------S_39,20231210,1
20230820_------S_43,20231210,1
20230831_------S_73,20231210,1
20220522_MTWTF--_1,20231211,1
20220522_MTWTF--_2,20231211,1
20220522_MTWTF--_3,20231211,1
20220904_M-W-F--_11,20231211,1
20220904_MT--F--_12,20231211,1
20220904_MT-TF--_13,20231211,1
20220904_MTW-F--_14,20231211,1
20220904_MTWT---_15,20231211,1
20220904_MTWTF--_16,20231211,1
20220904_MTWTF--_20,20231211,1
20220904_MTWTF--_28,20231211,1
20220905_MTWTF--_29,20231211,1
20220905_MTWTF--_38,20231211,1
20220926_M-W-F--_36,20231211,1
20230820_MTWTF--_42,20231211,1
20230821_MTWTF--_48,20231211,1
20230821_MTWTF--_49,20231211,1
20230823_MTWTF--_72,20231211,1
20231105_MTWTF--_81,20231211,1
20220522_MTWTF--_1,20231212,1
20220522_MTWTF--_2,20231212,1
20220522_MTWTF--_3,20231212,1
20220904_MT--F--_12,20231212,1
20220904_MT-TF--_13,20231212,1
20220904_MTW-F--_14,20231212,1
20220904_MTWT---_15,20231212,1
20220904_MTWTF--_16,20231212,1
20220904_MTWTF--_20,20231212,1
20220904_MTWTF--_28,20231212,1
20220905_MTWTF--_29,20231212,1
20220905_MTWTF--_38,20231212,1
20230820_MTWTF--_42,20231212,1
20230821_MTWTF--_48,20231212,1
20230821_MTWTF--_49,20231212,1
20230823_MTWTF--_72,20231212,1
20231105_MTWTF--_81,20231212,1
20220522_MTWTF--_1,20231213,1
20220522_MTWTF--_2,20231213,1
20220522_MTWTF--_3,20231213,1
20220904_--W----_71,20231213,1
20220904_--WT---_10,20231213,1
20220904_M-W-F--_11,20231213,1
20220904_MTW-F--_14,20231213,1
20220904_MTWT---_15,20231213,1
20220904_MTWTF--_16,20231213,1
20220904_MTWTF--_20,20231213,1
20220904_MTWTF--_28,20231213,1
20220905_MTWTF--_29,20231213,1
20220905_MTWTF--_38,20231213,1
20220926_M-W-F--_36,20231213,1
20230820_MTWTF--_42,20231213,1
20230821_MTWTF--_48,20231213,1
20230821_MTWTF--_49,20231213,1
20230823_MTWTF--_72,20231213,1
20231105_MTWTF--_81,20231213,1
20220522_MTWTF--_1,20231214,1
20220522_MTWTF--_2,20231214,1
20220522_MTWTF--_3,20231214,1
20220904_---T---_9,20231214,1
20220904_--WT---_10,20231214,1
20220904_MT-TF--_13,20231214,1
20220904_MTWT---_15,20231214,1
20220904_MTWTF--_16,20231214,1
20220904_MTWTF--_20,20231214,1
20220904_MTWTF--_28,20231214,1
20220905_MTWTF--_29,20231214,1
20220905_MTWTF--_38,20231214,1
20220926_---T---_35,20231214,1
20230820_MTWTF--_42,20231214,1
20230821_MTWTF--_48,20231214,1
20230821_MTWTF--_49,20231214,1
20230823_MTWTF--_72,20231214,1
20231105_MTWTF--_81,20231214,1
20220522_MTWTF--_1,20231215,1
20220522_MTWTF--_2,20231215,1
20220522_MTWTF--_3,20231215,1
20220904_----F--_8,20231215,1
20220904_M-W-F--_11,20231215,1
20220904_MT--F--_12,20231215,1
20220904_MT-TF--_13,20231215,1
20220904_MTW-F--_14,20231215,1
20220904_MTWTF--_16,20231215,1
20220904_MTWTF--_20,20231215,1
20220904_MTWTF--_28,20231215,1
20220905_MTWTF--_29,20231215,1
20220905_MTWTF--_38,20231215,1
20220926_M-W-F--_36,20231215,1
20230820_----F--_41,20231215,1
20230820_MTWTF--_42,20231215,1
20230821_MTWTF--_48,20231215,1
20230821_MTWTF--_49,20231215,1
20230823_MTWTF--_72,20231215,1
20230831_----F--_74,20231215,1
20230928_----F--_79,20231215,1
20231105_MTWTF--_81,20231215,1
20220522_-----S-_5,20231216,1
20220904_-----S-_18,20231216,1
20220904_-----S-_27,20231216,1
20220904_-----S-_7,20231216,1
20230820_-----S-_40,20231216,1
20230820_-----S-_44,20231216,1
20230821_-----S-_50,20231216,1
20230928_-----S-_78,20231216,1
20220522_------S_4,20231217,1
20220904_------S_17,20231217,1
20220904_------S_19,20231217,1
20220926_------S_34,20231217,1
20230820_------S_39,20231217,1
20230820_------S_43,20231217,1
20230831_------S_73,20231217,1
20220522_MTWTF--_1,20231218,1
20220522_MTWTF--_3,20231218,1
20220904_M-W-F--_11,20231218,1
20220904_MT--F--_12,20231218,1
20220904_MT-TF--_13,20231218,1
20220904_MTW-F--_14,20231218,1
20220904_MTWT---_15,20231218,1
20220904_MTWTF--_16,20231218,1
20220904_MTWTF--_20,20231218,1
20220904_MTWTF--_28,20231218,1
20220926_M-W-F--_36,20231218,1
20230820_MTWTF--_42,20231218,1
20230821_MTWTF--_48,20231218,1
20230821_MTWTF--_49,20231218,1
20231105_MTWTF--_81,20231218,1
20220522_MTWTF--_1,20231219,1
20220522_MTWTF--_3,20231219,1
20220904_MT--F--_12,20231219,1
20220904_MT-TF--_13,20231219,1
20220904_MTW-F--_14,20231219,1
20220904_MTWT---_15,20231219,1
20220904_MTWTF--_16,20231219,1
20220904_MTWTF--_20,20231219,1
20220904_MTWTF--_28,20231219,1
20230820_MTWTF--_42,20231219,1
20230821_MTWTF--_48,20231219,1
20230821_MTWTF--_49,20231219,1
20231105_MTWTF--_81,20231219,1
20220522_MTWTF--_1,20231220,1
20220522_MTWTF--_3,20231220,1
20220904_--W----_71,20231220,1
20220904_--WT---_10,20231220,1
20220904_M-W-F--_11,20231220,1
20220904_MTW-F--_14,20231220,1
20220904_MTWT---_15,20231220,1
20220904_MTWTF--_16,20231220,1
20220904_MTWTF--_20,20231220,1
20220904_MTWTF--_28,20231220,1
20220926_M-W-F--_36,20231220,1
20230820_MTWTF--_42,20231220,1
20230821_MTWTF--_48,20231220,1
20230821_MTWTF--_49,20231220,1
20231105_MTWTF--_81,20231220,1
20220522_MTWTF--_1,20231221,1
20220522_MTWTF--_3,20231221,1
20220904_---T---_9,20231221,1
20220904_--WT---_10,20231221,1
20220904_MT-TF--_13,20231221,1
20220904_MTWT---_15,20231221,1
20220904_MTWTF--_16,20231221,1
20220904_MTWTF--_20,20231221,1
20220904_MTWTF--_28,20231221,1
20220926_---T---_35,20231221,1
20230820_MTWTF--_42,20231221,1
20230821_MTWTF--_48,20231221,1
20230821_MTWTF--_49,20231221,1
20231105_MTWTF--_81,20231221,1
20220522_MTWTF--_1,20231222,1
20220522_MTWTF--_3,20231222,1
20220904_----F--_8,20231222,1
20220904_M-W-F--_11,20231222,1
20220904_MT--F--_12,20231222,1
20220904_MT-TF--_13,20231222,1
20220904_MTW-F--_14,20231222,1
20220904_MTWTF--_16,20231222,1
20220904_MTWTF--_20,20231222,1
20220904_MTWTF--_28,20231222,1
20220926_M-W-F--_36,20231222,1
20230820_----F--_41,20231222,1
20230820_MTWTF--_42,20231222,1
20230821_MTWTF--_48,20231222,1
20230821_MTWTF--_49,20231222,1
20230831_----F--_74,20231222,1
20230928_----F--_79,20231222,1
20231105_MTWTF--_81,20231222,1
20220522_-----S-_5,20231223,1
20220904_-----S-_18,20231223,1
20220904_-----S-_27,20231223,1
20220904_-----S-_7,20231223,1
20230820_-----S-_40,20231223,1
20230820_-----S-_44,20231223,1
20230821_-----S-_50,20231223,1
20230928_-----S-_78,20231223,1
20220904_------S_19,20231224,1
20230820_------S_39,20231224,1
20230820_------S_39,20231225,1
20230820_------S_43,20231225,1
20220522_------S_4,20231226,1
20220904_------S_17,20231226,1
20220904_------S_19,20231226,1
20230820_------S_39,20231226,1
20230820_------S_43,20231226,1
20230831_------S_73,20231226,1
20220522_MTWTF--_1,20231227,1
20220522_MTWTF--_3,20231227,1
20220904_--W----_71,20231227,1
20220904_--WT---_10,20231227,1
20220904_M-W-F--_11,20231227,1
20220904_MTW-F--_14,20231227,1
20220904_MTWT---_15,20231227,1
20220904_MTWTF--_16,20231227,1
20220904_MTWTF--_20,20231227,1
20220904_MTWTF--_28,20231227,1
20220926_M-W-F--_36,20231227,1
20230820_MTWTF--_42,20231227,1
20230821_MTWTF--_48,20231227,1
20230821_MTWTF--_49,20231227,1
20231105_MTWTF--_81,20231227,1
20220522_MTWTF--_1,20231228,1
20220522_MTWTF--_3,20231228,1
20220904_---T---_9,20231228,1
20220904_--WT---_10,20231228,1
20220904_MT-TF--_13,20231228,1
20220904_MTWT---_15,20231228,1
20220904_MTWTF--_16,20231228,1
20220904_MTWTF--_20,20231228,1
20220904_MTWTF--_28,20231228,1
20220926_---T---_35,20231228,1
20230820_MTWTF--_42,20231228,1
20230821_MTWTF--_48,20231228,1
20230821_MTWTF--_49,20231228,1
20231105_MTWTF--_81,20231228,1
20220522_MTWTF--_1,20231229,1
20220522_MTWTF--_3,20231229,1
20220904_----F--_8,20231229,1
20220904_M-W-F--_11,20231229,1
20220904_MT--F--_12,20231229,1
20220904_MT-TF--_13,20231229,1
20220904_MTW-F--_14,20231229,1
20220904_MTWTF--_16,20231229,1
20220904_MTWTF--_20,20231229,1
20220904_MTWTF--_28,20231229,1
20220926_M-W-F--_36,20231229,1
20230820_----F--_41,20231229,1
20230820_MTWTF--_42,20231229,1
20230821_MTWTF--_48,20231229,1
20230821_MTWTF--_49,20231229,1
20230831_----F--_74,20231229,1
20230928_----F--_79,20231229,1
20231105_MTWTF--_81,20231229,1
20220522_-----S-_5,20231230,1
20220904_-----S-_18,20231230,1
20220904_-----S-_7,20231230,1
20230820_-----S-_40,20231230,1
20230820_-----S-_44,20231230,1
20230821_-----S-_50,20231230,1
20230928_-----S-_78,20231230,1
20220904_------S_19,20231231,1
20230820_------S_39,20231231,1
20230820_------S_39,20240101,1
20230820_------S_43,20240101,1
20240101_------S_52,20240101,1
20240101_------S_93,20240101,1
20220522_MTWTF--_1,20240102,1
20220522_MTWTF--_3,20240102,1
20230820_MTWTF--_42,20240102,1
20230821_MTWTF--_48,20240102,1
20230821_MTWTF--_49,20240102,1
20240101_MT--F--_59,20240102,1
20240101_MT-TF--_60,20240102,1
20240101_MTW-F--_61,20240102,1
20240101_MTWT---_62,20240102,1
20240101_MTWTF--_63,20240102,1
20240101_MTWTF--_66,20240102,1
20220522_MTWTF--_1,20240103,1
20220522_MTWTF--_3,20240103,1
20230820_MTWTF--_42,20240103,1
20230821_MTWTF--_48,20240103,1
20230821_MTWTF--_49,20240103,1
20240101_--W----_56,20240103,1
20240101_--WT---_57,20240103,1
20240101_M-W-F--_58,20240103,1
20240101_M-W-F--_95,20240103,1
20240101_MTW-F--_61,20240103,1
20240101_MTWT---_62,20240103,1
20240101_MTWTF--_63,20240103,1
20240101_MTWTF--_66,20240103,1
20220522_MTWTF--_1,20240104,1
20220522_MTWTF--_3,20240104,1
20230820_MTWTF--_42,20240104,1
20230821_MTWTF--_48,20240104,1
20230821_MTWTF--_49,20240104,1
20240101_---T---_55,20240104,1
20240101_---T---_94,20240104,1
20240101_--WT---_57,20240104,1
20240101_MT-TF--_60,20240104,1
20240101_MTWT---_62,20240104,1
20240101_MTWTF--_63,20240104,1
20240101_MTWTF--_66,20240104,1
20220522_MTWTF--_1,20240105,1
20220522_MTWTF--_3,20240105,1
20230820_----F--_41,20240105,1
20230820_MTWTF--_42,20240105,1
20230821_MTWTF--_48,20240105,1
20230821_MTWTF--_49,20240105,1
20230928_----F--_79,20240105,1
20240101_----F--_54,20240105,1
20240101_M-W-F--_58,20240105,1
20240101_M-W-F--_95,20240105,1
20240101_MT--F--_59,20240105,1
20240101_MT-TF--_60,20240105,1
20240101_MTW-F--_61,20240105,1
20240101_MTWTF--_63,20240105,1
20240101_MTWTF--_66,20240105,1
20240105_MTWTF--_67,20240105,1
20240105_MTWTF--_68,20240105,1
20220522_-----S-_5,20240106,1
20230820_-----S-_40,20240106,1
20230820_-----S-_44,20240106,1
20230821_-----S-_50,20240106,1
20230928_-----S-_78,20240106,1
20240101_-----S-_53,20240106,1
20240101_-----S-_64,20240106,1
20220522_------S_4,20240107,1
20230820_------S_39,20240107,1
20230820_------S_43,20240107,1
20240101_------S_52,20240107,1
20240101_------S_93,20240107,1
20240102_------S_65,20240107,1
20220522_MTWTF--_1,20240108,1
20220522_MTWTF--_2,20240108,1
20220522_MTWTF--_3,20240108,1
20230820_MTWTF--_42,20240108,1
20230821_MTWTF--_48,20240108,1
20230821_MTWTF--_49,20240108,1
20240101_M-W-F--_58,20240108,1
20240101_M-W-F--_95,20240108,1
20240101_MT--F--_59,20240108,1
20240101_MT-TF--_60,20240108,1
20240101_MTW-F--_61,20240108,1
20240101_MTWT---_62,20240108,1
20240101_MTWTF--_63,20240108,1
20240101_MTWTF--_66,20240108,1
20240105_MTWTF--_67,20240108,1
20240105_MTWTF--_68,20240108,1
20220522_MTWTF--_1,20240109,1
20220522_MTWTF--_2,20240109,1
20220522_MTWTF--_3,20240109,1
20230820_MTWTF--_42,20240109,1
20230821_MTWTF--_48,20240109,1
20230821_MTWTF--_49,20240109,1
20240101_MT--F--_59,20240109,1
20240101_MT-TF--_60,20240109,1
20240101_MTW-F--_61,20240109,1
20240101_MTWT---_62,20240109,1
20240101_MTWTF--_63,20240109,1
20240101_MTWTF--_66,20240109,1
20240105_MTWTF--_67,20240109,1
20240105_MTWTF--_68,20240109,1
20220522_MTWTF--_1,20240110,1
20220522_MTWTF--_2,20240110,1
20220522_MTWTF--_3,20240110,1
20230820_MTWTF--_42,20240110,1
20230821_MTWTF--_48,20240110,1
20230821_MTWTF--_49,20240110,1
20240101_--W----_56,20240110,1
20240101_--WT---_57,20240110,1
20240101_M-W-F--_58,20240110,1
20240101_M-W-F--_95,20240110,1
20240101_MTW-F--_61,20240110,1
20240101_MTWT---_62,20240110,1
20240101_MTWTF--_63,20240110,1
20240101_MTWTF--_66,20240110,1
20240105_MTWTF--_67,20240110,1
20240105_MTWTF--_68,20240110,1
20220522_MTWTF--_1,20240111,1
20220522_MTWTF--_2,20240111,1
20220522_MTWTF--_3,20240111,1
20230820_MTWTF--_42,20240111,1
20230821_MTWTF--_48,20240111,1
20230821_MTWTF--_49,20240111,1
20240101_---T---_55,20240111,1
20240101_---T---_94,20240111,1
20240101_--WT---_57,20240111,1
20240101_MT-TF--_60,20240111,1
20240101_MTWT---_62,20240111,1
20240101_MTWTF--_63,20240111,1
20240101_MTWTF--_66,20240111,1
20240105_MTWTF--_67,20240111,1
20240105_MTWTF--_68,20240111,1
20220522_MTWTF--_1,20240112,1
20220522_MTWTF--_2,20240112,1
20220522_MTWTF--_3,20240112,1
20230820_----F--_41,20240112,1
20230820_MTWTF--_42,20240112,1
20230821_MTWTF--_48,20240112,1
20230821_MTWTF--_49,20240112,1
20230928_----F--_79,20240112,1
20240101_----F--_54,20240112,1
20240101_M-W-F--_58,20240112,1
20240101_M-W-F--_95,20240112,1
20240101_MT--F--_59,20240112,1
20240101_MT-TF--_60,20240112,1
20240101_MTW-F--_61,20240112,1
20240101_MTWTF--_63,20240112,1
20240101_MTWTF--_66,20240112,1
20240105_MTWTF--_67,20240112,1
20240105_MTWTF--_68,20240112,1
20220522_-----S-_5,20240113,1
20230820_-----S-_40,20240113,1
20230820_-----S-_44,20240113,1
20230821_-----S-_50,20240113,1
20230928_-----S-_78,20240113,1
20240101_-----S-_53,20240113,1
20240101_-----S-_64,20240113,1
20220522_------S_4,20240114,1
20230820_------S_39,20240114,1
20230820_------S_43,20240114,1
20240101_------S_52,20240114,1
20240101_------S_93,20240114,1
20240102_------S_65,20240114,1
20220522_MTWTF--_1,20240115,1
20220522_MTWTF--_2,20240115,1
20220522_MTWTF--_3,20240115,1
20230820_MTWTF--_42,20240115,1
20230821_MTWTF--_48,20240115,1
20230821_MTWTF--_49,20240115,1
20240101_M-W-F--_58,20240115,1
20240101_M-W-F--_95,20240115,1
20240101_MT--F--_59,20240115,1
20240101_MT-TF--_60,20240115,1
20240101_MTW-F--_61,20240115,1
20240101_MTWT---_62,20240115,1
20240101_MTWTF--_63,20240115,1
20240101_MTWTF--_66,20240115,1
20240105_MTWTF--_67,20240115,1
20240105_MTWTF--_68,20240115,1
20220522_MTWTF--_1,20240116,1
20220522_MTWTF--_2,20240116,1
20220522_MTWTF--_3,20240116,1
20230820_MTWTF--_42,20240116,1
20230821_MTWTF--_48,20240116,1
20230821_MTWTF--_49,20240116,1
20240101_MT--F--_59,20240116,1
20240101_MT-TF--_60,20240116,1
20240101_MTW-F--_61,20240116,1
20240101_MTWT---_62,20240116,1
20240101_MTWTF--_63,20240116,1
20240101_MTWTF--_66,20240116,1
20240105_MTWTF--_67,20240116,1
20240105_MTWTF--_68,20240116,1
20220522_MTWTF--_1,20240117,1
20220522_MTWTF--_2,20240117,1
20220522_MTWTF--_3,20240117,1
20230820_MTWTF--_42,20240117,1
20230821_MTWTF--_48,20240117,1
20230821_MTWTF--_49,20240117,1
20240101_--W----_56,20240117,1
20240101_--WT---_57,20240117,1
20240101_M-W-F--_58,20240117,1
20240101_M-W-F--_95,20240117,1
20240101_MTW-F--_61,20240117,1
20240101_MTWT---_62,20240117,1
20240101_MTWTF--_63,20240117,1
20240101_MTWTF--_66,20240117,1
20240105_MTWTF--_67,20240117,1
20240105_MTWTF--_68,20240117,1
20220522_MTWTF--_1,20240118,1
20220522_MTWTF--_2,20240118,1
20220522_MTWTF--_3,20240118,1
20230820_MTWTF--_42,20240118,1
20230821_MTWTF--_48,20240118,1
20230821_MTWTF--_49,20240118,1
20240101_---T---_55,20240118,1
20240101_---T---_94,20240118,1
20240101_--WT---_57,20240118,1
20240101_MT-TF--_60,20240118,1
20240101_MTWT---_62,20240118,1
20240101_MTWTF--_63,20240118,1
20240101_MTWTF--_66,20240118,1
20240105_MTWTF--_67,20240118,1
20240105_MTWTF--_68,20240118,1
20220522_MTWTF--_1,20240119,1
20220522_MTWTF--_2,20240119,1
20220522_MTWTF--_3,20240119,1
20230820_----F--_41,20240119,1
20230820_MTWTF--_42,20240119,1
20230821_MTWTF--_48,20240119,1
20230821_MTWTF--_49,20240119,1
20230928_----F--_79,20240119,1
20240101_----F--_54,20240119,1
20240101_M-W-F--_58,20240119,1
20240101_M-W-F--_95,20240119,1
20240101_MT--F--_59,20240119,1
20240101_MT-TF--_60,20240119,1
20240101_MTW-F--_61,20240119,1
20240101_MTWTF--_63,20240119,1
20240101_MTWTF--_66,20240119,1
20240105_MTWTF--_67,20240119,1
20240105_MTWTF--_68,20240119,1
20220522_-----S-_5,20240120,1
20230820_-----S-_40,20240120,1
20230820_-----S-_44,20240120,1
20230821_-----S-_50,20240120,1
20230928_-----S-_78,20240120,1
20240101_-----S-_53,20240120,1
20240101_-----S-_64,20240120,1
20220522_------S_4,20240121,1
20230820_------S_39,20240121,1
20230820_------S_43,20240121,1
20240101_------S_52,20240121,1
20240101_------S_93,20240121,1
20240102_------S_65,20240121,1
20220522_MTWTF--_1,20240122,1
20220522_MTWTF--_2,20240122,1
20220522_MTWTF--_3,20240122,1
20230820_MTWTF--_42,20240122,1
20230821_MTWTF--_48,20240122,1
20230821_MTWTF--_49,20240122,1
20240101_M-W-F--_58,20240122,1
20240101_M-W-F--_95,20240122,1
20240101_MT--F--_59,20240122,1
20240101_MT-TF--_60,20240122,1
20240101_MTW-F--_61,20240122,1
20240101_MTWT---_62,20240122,1
20240101_MTWTF--_63,20240122,1
20240101_MTWTF--_66,20240122,1
20240105_MTWTF--_67,20240122,1
20240105_MTWTF--_68,20240122,1
20220522_MTWTF--_1,20240123,1
20220522_MTWTF--_2,20240123,1
20220522_MTWTF--_3,20240123,1
20230820_MTWTF--_42,20240123,1
20230821_MTWTF--_48,20240123,1
20230821_MTWTF--_49,20240123,1
20240101_MT--F--_59,20240123,1
20240101_MT-TF--_60,20240123,1
20240101_MTW-F--_61,20240123,1
20240101_MTWT---_62,20240123,1
20240101_MTWTF--_63,20240123,1
20240101_MTWTF--_66,20240123,1
20240105_MTWTF--_67,20240123,1
20240105_MTWTF--_68,20240123,1
20220522_MTWTF--_1,20240124,1
20220522_MTWTF--_2,20240124,1
20220522_MTWTF--_3,20240124,1
20230820_MTWTF--_42,20240124,1
20230821_MTWTF--_48,20240124,1
20230821_MTWTF--_49,20240124,1
20240101_--W----_56,20240124,1
20240101_--WT---_57,20240124,1
20240101_M-W-F--_58,20240124,1
20240101_M-W-F--_95,20240124,1
20240101_MTW-F--_61,20240124,1
20240101_MTWT---_62,20240124,1
20240101_MTWTF--_63,20240124,1
20240101_MTWTF--_66,20240124,1
20240105_MTWTF--_67,20240124,1
20240105_MTWTF--_68,20240124,1
20220522_MTWTF--_1,20240125,1
20220522_MTWTF--_2,20240125,1
20220522_MTWTF--_3,20240125,1
20230820_MTWTF--_42,20240125,1
20230821_MTWTF--_48,20240125,1
20230821_MTWTF--_49,20240125,1
20240101_---T---_55,20240125,1
20240101_---T---_94,20240125,1
20240101_--WT---_57,20240125,1
20240101_MT-TF--_60,20240125,1
20240101_MTWT---_62,20240125,1
20240101_MTWTF--_63,20240125,1
20240101_MTWTF--_66,20240125,1
20240105_MTWTF--_67,20240125,1
20240105_MTWTF--_68,20240125,1
20220522_MTWTF--_1,20240126,1
20220522_MTWTF--_2,20240126,1
20220522_MTWTF--_3,20240126,1
20230820_----F--_41,20240126,1
20230820_MTWTF--_42,20240126,1
20230821_MTWTF--_48,20240126,1
20230821_MTWTF--_49,20240126,1
20230928_----F--_79,20240126,1
20240101_----F--_54,20240126,1
20240101_M-W-F--_58,20240126,1
20240101_M-W-F--_95,20240126,1
20240101_MT--F--_59,20240126,1
20240101_MT-TF--_60,20240126,1
20240101_MTW-F--_61,20240126,1
20240101_MTWTF--_63,20240126,1
20240101_MTWTF--_66,20240126,1
20240105_MTWTF--_67,20240126,1
20240105_MTWTF--_68,20240126,1
20220522_-----S-_5,20240127,1
20230820_-----S-_40,20240127,1
20230820_-----S-_44,20240127,1
20230821_-----S-_50,20240127,1
20230928_-----S-_78,20240127,1
20240101_-----S-_53,20240127,1
20240101_-----S-_64,20240127,1
20220522_------S_4,20240128,1
20230820_------S_39,20240128,1
20230820_------S_43,20240128,1
20240101_------S_52,20240128,1
20240101_------S_93,20240128,1
20240102_------S_65,20240128,1
20220522_MTWTF--_1,20240129,1
20220522_MTWTF--_2,20240129,1
20220522_MTWTF--_3,20240129,1
20230820_MTWTF--_42,20240129,1
20230821_MTWTF--_48,20240129,1
20230821_MTWTF--_49,20240129,1
20240101_M-W-F--_58,20240129,1
20240101_M-W-F--_95,20240129,1
20240101_MT--F--_59,20240129,1
20240101_MT-TF--_60,20240129,1
20240101_MTW-F--_61,20240129,1
20240101_MTWT---_62,20240129,1
20240101_MTWTF--_63,20240129,1
20240101_MTWTF--_66,20240129,1
20240105_MTWTF--_67,20240129,1
20240105_MTWTF--_68,20240129,1
20220522_MTWTF--_1,20240130,1
20220522_MTWTF--_2,20240130,1
20220522_MTWTF--_3,20240130,1
20230820_MTWTF--_42,20240130,1
20230821_MTWTF--_48,20240130,1
20230821_MTWTF--_49,20240130,1
20240101_MT--F--_59,20240130,1
20240101_MT-TF--_60,20240130,1
20240101_MTW-F--_61,20240130,1
20240101_MTWT---_62,20240130,1
20240101_MTWTF--_63,20240130,1
20240101_MTWTF--_66,20240130,1
20240105_MTWTF--_67,20240130,1
20240105_MTWTF--_68,20240130,1
20220522_MTWTF--_1,20240131,1
20220522_MTWTF--_2,20240131,1
20220522_MTWTF--_3,20240131,1
20230820_MTWTF--_42,20240131,1
20230821_MTWTF--_48,20240131,1
20230821_MTWTF--_49,20240131,1
20240101_--W----_56,20240131,1
20240101_--WT---_57,20240131,1
20240101_M-W-F--_58,20240131,1
20240101_M-W-F--_95,20240131,1
20240101_MTW-F--_61,20240131,1
20240101_MTWT---_62,20240131,1
20240101_MTWTF--_63,20240131,1
20240101_MTWTF--_66,20240131,1
20240105_MTWTF--_67,20240131,1
20240105_MTWTF--_68,20240131,1
20220522_MTWTF--_1,20240201,1
20220522_MTWTF--_2,20240201,1
20220522_MTWTF--_3,20240201,1
20230820_MTWTF--_42,20240201,1
20230821_MTWTF--_48,20240201,1
20230821_MTWTF--_49,20240201,1
20240101_---T---_55,20240201,1
20240101_---T---_94,20240201,1
20240101_--WT---_57,20240201,1
20240101_MT-TF--_60,20240201,1
20240101_MTWT---_62,20240201,1
20240101_MTWTF--_63,20240201,1
20240101_MTWTF--_66,20240201,1
20240105_MTWTF--_67,20240201,1
20240105_MTWTF--_68,20240201,1
20220522_MTWTF--_1,20240202,1
20220522_MTWTF--_2,20240202,1
20220522_MTWTF--_3,20240202,1
20230820_----F--_41,20240202,1
20230820_MTWTF--_42,20240202,1
20230821_MTWTF--_48,20240202,1
20230821_MTWTF--_49,20240202,1
20230928_----F--_79,20240202,1
20240101_----F--_54,20240202,1
20240101_M-W-F--_58,20240202,1
20240101_M-W-F--_95,20240202,1
20240101_MT--F--_59,20240202,1
20240101_MT-TF--_60,20240202,1
20240101_MTW-F--_61,20240202,1
20240101_MTWTF--_63,20240202,1
20240101_MTWTF--_66,20240202,1
20240105_MTWTF--_67,20240202,1
20240105_MTWTF--_68,20240202,1
20220522_-----S-_5,20240203,1
20230820_-----S-_40,20240203,1
20230820_-----S-_44,20240203,1
20230821_-----S-_50,20240203,1
20230928_-----S-_78,20240203,1
20240101_-----S-_53,20240203,1
20240101_-----S-_64,20240203,1
20220522_------S_4,20240204,1
20230820_------S_39,20240204,1
20230820_------S_43,20240204,1
20240101_------S_52,20240204,1
20240101_------S_93,20240204,1
20240102_------S_65,20240204,1
20220522_MTWTF--_1,20240205,1
20220522_MTWTF--_2,20240205,1
20220522_MTWTF--_3,20240205,1
20230820_MTWTF--_42,20240205,1
20230821_MTWTF--_48,20240205,1
20230821_MTWTF--_49,20240205,1
20240101_M-W-F--_58,20240205,1
20240101_M-W-F--_95,20240205,1
